index	prediction
2041	neutral
2042	entailment
2043	neutral
2044	neutral
2045	neutral
2046	contradiction
2047	contradiction
2048	neutral
2049	neutral
2050	contradiction
2051	neutral
2052	contradiction
2053	contradiction
2054	neutral
2055	neutral
2056	neutral
2057	neutral
2058	entailment
2059	neutral
2060	entailment
2061	entailment
2062	contradiction
2063	entailment
2064	contradiction
2065	neutral
2066	neutral
2067	neutral
2068	entailment
2069	entailment
2070	contradiction
2071	entailment
2072	neutral
2073	entailment
2074	entailment
2075	contradiction
2076	contradiction
2077	contradiction
2078	entailment
2079	neutral
2080	entailment
2081	contradiction
2082	neutral
2083	neutral
2084	neutral
2085	contradiction
2086	neutral
2087	contradiction
2088	contradiction
2089	contradiction
2090	neutral
2091	contradiction
2092	entailment
2093	neutral
2094	neutral
2095	contradiction
2096	entailment
2097	neutral
2098	neutral
2099	entailment
2100	neutral
2101	entailment
2102	entailment
2103	entailment
2104	contradiction
2105	entailment
2106	neutral
2107	entailment
2108	contradiction
2109	neutral
2110	contradiction
2111	entailment
2112	entailment
2113	contradiction
2114	entailment
2115	neutral
2116	neutral
2117	contradiction
2118	entailment
2119	neutral
2120	contradiction
2121	contradiction
2122	contradiction
2123	contradiction
2124	entailment
2125	contradiction
2126	contradiction
2127	neutral
2128	entailment
2129	entailment
2130	entailment
2131	neutral
2132	entailment
2133	entailment
2134	contradiction
2135	entailment
2136	entailment
2137	entailment
2138	contradiction
2139	entailment
2140	contradiction
2141	entailment
2142	neutral
2143	contradiction
2144	contradiction
2145	entailment
2146	contradiction
2147	entailment
2148	entailment
2149	neutral
2150	neutral
2151	entailment
2152	entailment
2153	neutral
2154	contradiction
2155	entailment
2156	neutral
2157	contradiction
2158	neutral
2159	contradiction
2160	contradiction
2161	neutral
2162	neutral
2163	contradiction
2164	contradiction
2165	entailment
2166	entailment
2167	entailment
2168	neutral
2169	entailment
2170	entailment
2171	neutral
2172	entailment
2173	neutral
2174	entailment
2175	entailment
2176	contradiction
2177	entailment
2178	neutral
2179	entailment
2180	contradiction
2181	entailment
2182	contradiction
2183	entailment
2184	contradiction
2185	contradiction
2186	neutral
2187	entailment
2188	entailment
2189	entailment
2190	entailment
2191	contradiction
2192	contradiction
2193	neutral
2194	contradiction
2195	entailment
2196	contradiction
2197	neutral
2198	entailment
2199	contradiction
2200	neutral
2201	neutral
2202	contradiction
2203	contradiction
2204	entailment
2205	contradiction
2206	neutral
2207	contradiction
2208	entailment
2209	neutral
2210	entailment
2211	neutral
2212	contradiction
2213	contradiction
2214	entailment
2215	contradiction
2216	contradiction
2217	neutral
2218	contradiction
2219	contradiction
2220	entailment
2221	contradiction
2222	contradiction
2223	entailment
2224	entailment
2225	contradiction
2226	contradiction
2227	contradiction
2228	neutral
2229	entailment
2230	entailment
2231	entailment
2232	neutral
2233	neutral
2234	contradiction
2235	neutral
2236	neutral
2237	neutral
2238	neutral
2239	neutral
2240	contradiction
2241	contradiction
2242	contradiction
2243	neutral
2244	contradiction
2245	neutral
2246	contradiction
2247	contradiction
2248	contradiction
2249	entailment
2250	contradiction
2251	neutral
2252	entailment
2253	entailment
2254	contradiction
2255	neutral
2256	neutral
2257	entailment
2258	neutral
2259	contradiction
2260	neutral
2261	neutral
2262	contradiction
2263	neutral
2264	entailment
2265	contradiction
2266	neutral
2267	entailment
2268	entailment
2269	entailment
2270	contradiction
2271	entailment
2272	contradiction
2273	neutral
2274	neutral
2275	neutral
2276	entailment
2277	neutral
2278	contradiction
2279	contradiction
2280	entailment
2281	contradiction
2282	neutral
2283	neutral
2284	entailment
2285	contradiction
2286	contradiction
2287	neutral
2288	neutral
2289	entailment
2290	contradiction
2291	contradiction
2292	entailment
2293	neutral
2294	neutral
2295	entailment
2296	entailment
2297	entailment
2298	entailment
2299	entailment
2300	contradiction
2301	entailment
2302	entailment
2303	contradiction
2304	entailment
2305	entailment
2306	entailment
2307	contradiction
2308	contradiction
2309	contradiction
2310	contradiction
2311	contradiction
2312	contradiction
2313	contradiction
2314	entailment
2315	entailment
2316	contradiction
2317	contradiction
2318	entailment
2319	contradiction
2320	contradiction
2321	entailment
2322	entailment
2323	contradiction
2324	contradiction
2325	entailment
2326	entailment
2327	entailment
2328	neutral
2329	entailment
2330	contradiction
2331	neutral
2332	neutral
2333	contradiction
2334	neutral
2335	entailment
2336	entailment
2337	entailment
2338	neutral
2339	neutral
2340	entailment
2341	neutral
2342	contradiction
2343	contradiction
2344	contradiction
2345	entailment
2346	contradiction
2347	contradiction
2348	neutral
2349	neutral
2350	contradiction
2351	contradiction
2352	entailment
2353	entailment
2354	neutral
2355	entailment
2356	neutral
2357	entailment
2358	entailment
2359	neutral
2360	entailment
2361	entailment
2362	contradiction
2363	entailment
2364	entailment
2365	contradiction
2366	entailment
2367	neutral
2368	contradiction
2369	contradiction
2370	contradiction
2371	entailment
2372	contradiction
2373	neutral
2374	contradiction
2375	contradiction
2376	contradiction
2377	neutral
2378	neutral
2379	contradiction
2380	entailment
2381	contradiction
2382	entailment
2383	contradiction
2384	neutral
2385	contradiction
2386	neutral
2387	neutral
2388	neutral
2389	neutral
2390	entailment
2391	neutral
2392	entailment
2393	contradiction
2394	contradiction
2395	contradiction
2396	entailment
2397	neutral
2398	contradiction
2399	contradiction
2400	contradiction
2401	entailment
2402	neutral
2403	neutral
2404	contradiction
2405	entailment
2406	contradiction
2407	entailment
2408	contradiction
2409	contradiction
2410	entailment
2411	neutral
2412	entailment
2413	entailment
2414	entailment
2415	contradiction
2416	entailment
2417	contradiction
2418	entailment
2419	neutral
2420	entailment
2421	contradiction
2422	entailment
2423	neutral
2424	entailment
2425	entailment
2426	neutral
2427	entailment
2428	entailment
2429	neutral
2430	entailment
2431	contradiction
2432	contradiction
2433	contradiction
2434	neutral
2435	contradiction
2436	contradiction
2437	neutral
2438	contradiction
2439	contradiction
2440	neutral
2441	neutral
2442	entailment
2443	entailment
2444	entailment
2445	neutral
2446	contradiction
2447	entailment
2448	contradiction
2449	entailment
2450	neutral
2451	neutral
2452	entailment
2453	entailment
2454	neutral
2455	contradiction
2456	neutral
2457	entailment
2458	contradiction
2459	neutral
2460	contradiction
2461	neutral
2462	entailment
2463	neutral
2464	entailment
2465	contradiction
2466	contradiction
2467	neutral
2468	neutral
2469	contradiction
2470	neutral
2471	entailment
2472	entailment
2473	neutral
2474	neutral
2475	contradiction
2476	entailment
2477	entailment
2478	neutral
2479	entailment
2480	neutral
2481	contradiction
2482	entailment
2483	neutral
2484	entailment
2485	contradiction
2486	entailment
2487	contradiction
2488	contradiction
2489	contradiction
2490	entailment
2491	entailment
2492	contradiction
2493	neutral
2494	contradiction
2495	neutral
2496	contradiction
2497	entailment
2498	entailment
2499	contradiction
2500	entailment
2501	entailment
2502	neutral
2503	entailment
2504	neutral
2505	contradiction
2506	neutral
2507	entailment
2508	neutral
2509	contradiction
2510	neutral
2511	contradiction
2512	contradiction
2513	neutral
2514	contradiction
2515	neutral
2516	contradiction
2517	entailment
2518	entailment
2519	contradiction
2520	contradiction
2521	contradiction
2522	contradiction
2523	entailment
2524	entailment
2525	entailment
2526	neutral
2527	entailment
2528	entailment
2529	entailment
2530	entailment
2531	entailment
2532	entailment
2533	entailment
2534	entailment
2535	neutral
2536	entailment
2537	entailment
2538	entailment
2539	entailment
2540	entailment
2541	contradiction
2542	entailment
2543	entailment
2544	entailment
2545	entailment
2546	neutral
2547	contradiction
2548	entailment
2549	entailment
2550	contradiction
2551	neutral
2552	neutral
2553	entailment
2554	neutral
2555	neutral
2556	contradiction
2557	neutral
2558	contradiction
2559	entailment
2560	entailment
2561	neutral
2562	entailment
2563	neutral
2564	entailment
2565	contradiction
2566	neutral
2567	entailment
2568	contradiction
2569	neutral
2570	contradiction
2571	neutral
2572	contradiction
2573	entailment
2574	neutral
2575	contradiction
2576	contradiction
2577	neutral
2578	contradiction
2579	neutral
2580	contradiction
2581	entailment
2582	neutral
2583	contradiction
2584	contradiction
2585	neutral
2586	contradiction
2587	entailment
2588	neutral
2589	entailment
2590	neutral
2591	neutral
2592	entailment
2593	neutral
2594	contradiction
2595	contradiction
2596	neutral
2597	entailment
2598	contradiction
2599	neutral
2600	contradiction
2601	neutral
2602	neutral
2603	entailment
2604	contradiction
2605	neutral
2606	neutral
2607	entailment
2608	neutral
2609	contradiction
2610	entailment
2611	neutral
2612	entailment
2613	entailment
2614	contradiction
2615	contradiction
2616	contradiction
2617	neutral
2618	neutral
2619	contradiction
2620	neutral
2621	entailment
2622	neutral
2623	entailment
2624	entailment
2625	neutral
2626	contradiction
2627	contradiction
2628	entailment
2629	neutral
2630	neutral
2631	contradiction
2632	contradiction
2633	contradiction
2634	neutral
2635	neutral
2636	contradiction
2637	neutral
2638	contradiction
2639	contradiction
2640	contradiction
2641	entailment
2642	neutral
2643	contradiction
2644	entailment
2645	contradiction
2646	contradiction
2647	neutral
2648	neutral
2649	entailment
2650	entailment
2651	neutral
2652	entailment
2653	contradiction
2654	neutral
2655	entailment
2656	neutral
2657	entailment
2658	entailment
2659	contradiction
2660	neutral
2661	entailment
2662	neutral
2663	contradiction
2664	contradiction
2665	entailment
2666	neutral
2667	neutral
2668	entailment
2669	contradiction
2670	entailment
2671	entailment
2672	contradiction
2673	entailment
2674	neutral
2675	neutral
2676	entailment
2677	entailment
2678	neutral
2679	contradiction
2680	contradiction
2681	entailment
2682	contradiction
2683	entailment
2684	contradiction
2685	neutral
2686	contradiction
2687	contradiction
2688	neutral
2689	contradiction
2690	contradiction
2691	entailment
2692	neutral
2693	neutral
2694	contradiction
2695	entailment
2696	neutral
2697	neutral
2698	contradiction
2699	neutral
2700	entailment
2701	contradiction
2702	contradiction
2703	neutral
2704	neutral
2705	entailment
2706	contradiction
2707	contradiction
2708	entailment
2709	contradiction
2710	entailment
2711	entailment
2712	neutral
2713	entailment
2714	neutral
2715	entailment
2716	contradiction
2717	entailment
2718	contradiction
2719	neutral
2720	contradiction
2721	neutral
2722	neutral
2723	entailment
2724	neutral
2725	contradiction
2726	contradiction
2727	neutral
2728	entailment
2729	contradiction
2730	entailment
2731	neutral
2732	neutral
2733	neutral
2734	neutral
2735	neutral
2736	contradiction
2737	contradiction
2738	entailment
2739	neutral
2740	neutral
2741	neutral
2742	entailment
2743	neutral
2744	contradiction
2745	contradiction
2746	neutral
2747	neutral
2748	entailment
2749	neutral
2750	contradiction
2751	contradiction
2752	contradiction
2753	entailment
2754	neutral
2755	contradiction
2756	contradiction
2757	entailment
2758	contradiction
2759	contradiction
2760	neutral
2761	entailment
2762	neutral
2763	contradiction
2764	contradiction
2765	entailment
2766	neutral
2767	contradiction
2768	entailment
2769	contradiction
2770	neutral
2771	contradiction
2772	entailment
2773	entailment
2774	entailment
2775	entailment
2776	entailment
2777	contradiction
2778	contradiction
2779	neutral
2780	contradiction
2781	neutral
2782	contradiction
2783	entailment
2784	neutral
2785	entailment
2786	contradiction
2787	entailment
2788	neutral
2789	contradiction
2790	contradiction
2791	entailment
2792	neutral
2793	neutral
2794	neutral
2795	entailment
2796	contradiction
2797	contradiction
2798	neutral
2799	contradiction
2800	neutral
2801	neutral
2802	contradiction
2803	entailment
2804	contradiction
2805	entailment
2806	neutral
2807	contradiction
2808	entailment
2809	neutral
2810	contradiction
2811	neutral
2812	entailment
2813	contradiction
2814	entailment
2815	neutral
2816	entailment
2817	neutral
2818	entailment
2819	entailment
2820	neutral
2821	entailment
2822	neutral
2823	entailment
2824	entailment
2825	neutral
2826	contradiction
2827	entailment
2828	neutral
2829	entailment
2830	neutral
2831	neutral
2832	entailment
2833	neutral
2834	contradiction
2835	contradiction
2836	neutral
2837	contradiction
2838	contradiction
2839	contradiction
2840	entailment
2841	neutral
2842	neutral
2843	contradiction
2844	contradiction
2845	contradiction
2846	entailment
2847	contradiction
2848	neutral
2849	entailment
2850	neutral
2851	entailment
2852	entailment
2853	contradiction
2854	entailment
2855	entailment
2856	contradiction
2857	entailment
2858	entailment
2859	entailment
2860	entailment
2861	contradiction
2862	entailment
2863	contradiction
2864	entailment
2865	contradiction
2866	neutral
2867	contradiction
2868	contradiction
2869	entailment
2870	entailment
2871	entailment
2872	entailment
2873	entailment
2874	entailment
2875	entailment
2876	contradiction
2877	contradiction
2878	contradiction
2879	contradiction
2880	entailment
2881	contradiction
2882	neutral
2883	neutral
2884	contradiction
2885	entailment
2886	contradiction
2887	contradiction
2888	entailment
2889	entailment
2890	neutral
2891	entailment
2892	contradiction
2893	contradiction
2894	contradiction
2895	entailment
2896	neutral
2897	entailment
2898	contradiction
2899	entailment
2900	contradiction
2901	entailment
2902	entailment
2903	contradiction
2904	entailment
2905	entailment
2906	neutral
2907	neutral
2908	entailment
2909	entailment
2910	entailment
2911	neutral
2912	contradiction
2913	neutral
2914	entailment
2915	entailment
2916	entailment
2917	neutral
2918	neutral
2919	contradiction
2920	contradiction
2921	contradiction
2922	entailment
2923	contradiction
2924	contradiction
2925	entailment
2926	neutral
2927	contradiction
2928	entailment
2929	contradiction
2930	entailment
2931	neutral
2932	neutral
2933	entailment
2934	neutral
2935	contradiction
2936	entailment
2937	neutral
2938	contradiction
2939	contradiction
2940	neutral
2941	entailment
2942	contradiction
2943	neutral
2944	neutral
2945	entailment
2946	neutral
2947	neutral
2948	neutral
2949	entailment
2950	entailment
2951	neutral
2952	entailment
2953	contradiction
2954	contradiction
2955	entailment
2956	contradiction
2957	entailment
2958	contradiction
2959	contradiction
2960	neutral
2961	entailment
2962	entailment
2963	entailment
2964	contradiction
2965	neutral
2966	entailment
2967	neutral
2968	contradiction
2969	contradiction
2970	neutral
2971	neutral
2972	neutral
2973	contradiction
2974	contradiction
2975	neutral
2976	entailment
2977	entailment
2978	contradiction
2979	entailment
2980	contradiction
2981	neutral
2982	entailment
2983	neutral
2984	contradiction
2985	entailment
2986	entailment
2987	entailment
2988	neutral
2989	neutral
2990	neutral
2991	contradiction
2992	contradiction
2993	contradiction
2994	neutral
2995	entailment
2996	entailment
2997	neutral
2998	contradiction
2999	neutral
3000	entailment
3001	contradiction
3002	entailment
3003	neutral
3004	neutral
3005	neutral
3006	neutral
3007	neutral
3008	entailment
3009	contradiction
3010	entailment
3011	contradiction
3012	entailment
3013	contradiction
3014	neutral
3015	contradiction
3016	contradiction
3017	entailment
3018	contradiction
3019	entailment
3020	contradiction
3021	neutral
3022	entailment
3023	entailment
3024	contradiction
3025	contradiction
3026	entailment
3027	contradiction
3028	neutral
3029	entailment
3030	entailment
3031	neutral
3032	contradiction
3033	contradiction
3034	entailment
3035	entailment
3036	entailment
3037	neutral
3038	contradiction
3039	contradiction
3040	contradiction
3041	entailment
3042	entailment
3043	contradiction
3044	contradiction
3045	neutral
3046	entailment
3047	entailment
3048	contradiction
3049	neutral
3050	neutral
3051	contradiction
3052	contradiction
3053	neutral
3054	contradiction
3055	entailment
3056	neutral
3057	entailment
3058	neutral
3059	contradiction
3060	entailment
3061	entailment
3062	contradiction
3063	entailment
3064	entailment
3065	entailment
3066	neutral
3067	entailment
3068	entailment
3069	contradiction
3070	neutral
3071	entailment
3072	contradiction
3073	contradiction
3074	entailment
3075	contradiction
3076	neutral
3077	neutral
3078	entailment
3079	contradiction
3080	contradiction
3081	entailment
3082	contradiction
3083	entailment
3084	neutral
3085	contradiction
3086	contradiction
3087	entailment
3088	contradiction
3089	neutral
3090	contradiction
3091	entailment
3092	contradiction
3093	entailment
3094	contradiction
3095	neutral
3096	entailment
3097	contradiction
3098	contradiction
3099	entailment
3100	neutral
3101	entailment
3102	contradiction
3103	neutral
3104	contradiction
3105	contradiction
3106	neutral
3107	contradiction
3108	entailment
3109	entailment
3110	entailment
3111	entailment
3112	entailment
3113	entailment
3114	neutral
3115	contradiction
3116	neutral
3117	neutral
3118	contradiction
3119	neutral
3120	neutral
3121	entailment
3122	entailment
3123	entailment
3124	contradiction
3125	neutral
3126	neutral
3127	contradiction
3128	neutral
3129	entailment
3130	entailment
3131	entailment
3132	entailment
3133	entailment
3134	neutral
3135	neutral
3136	neutral
3137	neutral
3138	contradiction
3139	entailment
3140	neutral
3141	neutral
3142	contradiction
3143	entailment
3144	entailment
3145	contradiction
3146	entailment
3147	entailment
3148	contradiction
3149	contradiction
3150	contradiction
3151	contradiction
3152	neutral
3153	contradiction
3154	neutral
3155	entailment
3156	entailment
3157	entailment
3158	entailment
3159	entailment
3160	entailment
3161	contradiction
3162	contradiction
3163	entailment
3164	neutral
3165	entailment
3166	contradiction
3167	neutral
3168	contradiction
3169	contradiction
3170	contradiction
3171	contradiction
3172	contradiction
3173	entailment
3174	neutral
3175	neutral
3176	contradiction
3177	neutral
3178	entailment
3179	contradiction
3180	entailment
3181	entailment
3182	entailment
3183	neutral
3184	entailment
3185	contradiction
3186	neutral
3187	neutral
3188	neutral
3189	contradiction
3190	contradiction
3191	neutral
3192	contradiction
3193	neutral
3194	entailment
3195	neutral
3196	entailment
3197	contradiction
3198	neutral
3199	entailment
3200	neutral
3201	neutral
3202	entailment
3203	contradiction
3204	contradiction
3205	entailment
3206	neutral
3207	entailment
3208	contradiction
3209	contradiction
3210	neutral
3211	contradiction
3212	contradiction
3213	contradiction
3214	entailment
3215	entailment
3216	contradiction
3217	entailment
3218	neutral
3219	contradiction
3220	neutral
3221	entailment
3222	neutral
3223	contradiction
3224	entailment
3225	entailment
3226	neutral
3227	neutral
3228	entailment
3229	neutral
3230	entailment
3231	contradiction
3232	neutral
3233	neutral
3234	contradiction
3235	entailment
3236	contradiction
3237	neutral
3238	neutral
3239	entailment
3240	contradiction
3241	contradiction
3242	contradiction
3243	contradiction
3244	contradiction
3245	contradiction
3246	contradiction
3247	entailment
3248	entailment
3249	entailment
3250	neutral
3251	neutral
3252	neutral
3253	contradiction
3254	contradiction
3255	contradiction
3256	neutral
3257	neutral
3258	entailment
3259	contradiction
3260	entailment
3261	contradiction
3262	contradiction
3263	entailment
3264	neutral
3265	contradiction
3266	entailment
3267	neutral
3268	neutral
3269	neutral
3270	neutral
3271	entailment
3272	neutral
3273	contradiction
3274	neutral
3275	neutral
3276	contradiction
3277	entailment
3278	entailment
3279	neutral
3280	neutral
3281	entailment
3282	neutral
3283	contradiction
3284	neutral
3285	entailment
3286	neutral
3287	entailment
3288	contradiction
3289	entailment
3290	neutral
3291	contradiction
3292	contradiction
3293	contradiction
3294	neutral
3295	contradiction
3296	contradiction
3297	contradiction
3298	neutral
3299	entailment
3300	entailment
3301	contradiction
3302	neutral
3303	neutral
3304	neutral
3305	entailment
3306	contradiction
3307	neutral
3308	contradiction
3309	neutral
3310	entailment
3311	entailment
3312	contradiction
3313	entailment
3314	neutral
3315	contradiction
3316	neutral
3317	entailment
3318	entailment
3319	entailment
3320	entailment
3321	contradiction
3322	entailment
3323	neutral
3324	contradiction
3325	contradiction
3326	contradiction
3327	contradiction
3328	neutral
3329	neutral
3330	neutral
3331	contradiction
3332	contradiction
3333	neutral
3334	entailment
3335	contradiction
3336	neutral
3337	entailment
3338	entailment
3339	contradiction
3340	contradiction
3341	entailment
3342	entailment
3343	contradiction
3344	contradiction
3345	entailment
3346	entailment
3347	neutral
3348	contradiction
3349	contradiction
3350	contradiction
3351	contradiction
3352	neutral
3353	contradiction
3354	contradiction
3355	contradiction
3356	entailment
3357	contradiction
3358	entailment
3359	entailment
3360	contradiction
3361	contradiction
3362	entailment
3363	entailment
3364	contradiction
3365	neutral
3366	entailment
3367	neutral
3368	neutral
3369	contradiction
3370	contradiction
3371	contradiction
3372	neutral
3373	contradiction
3374	entailment
3375	neutral
3376	entailment
3377	contradiction
3378	contradiction
3379	entailment
3380	contradiction
3381	contradiction
3382	entailment
3383	neutral
3384	contradiction
3385	entailment
3386	neutral
3387	entailment
3388	contradiction
3389	neutral
3390	contradiction
3391	contradiction
3392	neutral
3393	contradiction
3394	entailment
3395	neutral
3396	contradiction
3397	neutral
3398	contradiction
3399	contradiction
3400	entailment
3401	contradiction
3402	neutral
3403	neutral
3404	entailment
3405	contradiction
3406	entailment
3407	entailment
3408	contradiction
3409	neutral
3410	contradiction
3411	contradiction
3412	entailment
3413	entailment
3414	contradiction
3415	neutral
3416	neutral
3417	contradiction
3418	contradiction
3419	contradiction
3420	neutral
3421	entailment
3422	contradiction
3423	entailment
3424	neutral
3425	neutral
3426	entailment
3427	neutral
3428	contradiction
3429	neutral
3430	contradiction
3431	entailment
3432	contradiction
3433	neutral
3434	contradiction
3435	neutral
3436	contradiction
3437	neutral
3438	neutral
3439	entailment
3440	neutral
3441	contradiction
3442	contradiction
3443	neutral
3444	contradiction
3445	entailment
3446	entailment
3447	neutral
3448	contradiction
3449	neutral
3450	neutral
3451	neutral
3452	contradiction
3453	entailment
3454	entailment
3455	neutral
3456	entailment
3457	neutral
3458	neutral
3459	neutral
3460	neutral
3461	contradiction
3462	neutral
3463	contradiction
3464	entailment
3465	contradiction
3466	contradiction
3467	contradiction
3468	neutral
3469	contradiction
3470	entailment
3471	neutral
3472	neutral
3473	entailment
3474	neutral
3475	neutral
3476	contradiction
3477	entailment
3478	neutral
3479	entailment
3480	neutral
3481	contradiction
3482	entailment
3483	contradiction
3484	entailment
3485	neutral
3486	entailment
3487	neutral
3488	contradiction
3489	neutral
3490	contradiction
3491	neutral
3492	neutral
3493	contradiction
3494	contradiction
3495	neutral
3496	contradiction
3497	entailment
3498	contradiction
3499	entailment
3500	contradiction
3501	entailment
3502	contradiction
3503	contradiction
3504	neutral
3505	neutral
3506	neutral
3507	entailment
3508	neutral
3509	entailment
3510	entailment
3511	entailment
3512	entailment
3513	contradiction
3514	entailment
3515	contradiction
3516	neutral
3517	neutral
3518	neutral
3519	neutral
3520	contradiction
3521	contradiction
3522	contradiction
3523	contradiction
3524	neutral
3525	neutral
3526	neutral
3527	neutral
3528	contradiction
3529	contradiction
3530	contradiction
3531	neutral
3532	entailment
3533	contradiction
3534	entailment
3535	entailment
3536	neutral
3537	contradiction
3538	neutral
3539	entailment
3540	contradiction
3541	neutral
3542	contradiction
3543	contradiction
3544	contradiction
3545	neutral
3546	entailment
3547	contradiction
3548	entailment
3549	neutral
3550	neutral
3551	entailment
3552	neutral
3553	contradiction
3554	neutral
3555	neutral
3556	entailment
3557	entailment
3558	entailment
3559	contradiction
3560	entailment
3561	contradiction
3562	entailment
3563	entailment
3564	contradiction
3565	neutral
3566	entailment
3567	neutral
3568	entailment
3569	contradiction
3570	contradiction
3571	entailment
3572	neutral
3573	entailment
3574	entailment
3575	neutral
3576	contradiction
3577	contradiction
3578	neutral
3579	entailment
3580	contradiction
3581	neutral
3582	contradiction
3583	contradiction
3584	entailment
3585	neutral
3586	neutral
3587	entailment
3588	contradiction
3589	entailment
3590	entailment
3591	neutral
3592	neutral
3593	neutral
3594	entailment
3595	neutral
3596	neutral
3597	contradiction
3598	neutral
3599	entailment
3600	contradiction
3601	neutral
3602	entailment
3603	contradiction
3604	contradiction
3605	contradiction
3606	neutral
3607	contradiction
3608	entailment
3609	neutral
3610	neutral
3611	neutral
3612	contradiction
3613	entailment
3614	entailment
3615	neutral
3616	entailment
3617	neutral
3618	contradiction
3619	contradiction
3620	neutral
3621	contradiction
3622	neutral
3623	neutral
3624	neutral
3625	neutral
3626	neutral
3627	entailment
3628	contradiction
3629	neutral
3630	entailment
3631	contradiction
3632	contradiction
3633	neutral
3634	neutral
3635	contradiction
3636	entailment
3637	contradiction
3638	entailment
3639	neutral
3640	neutral
3641	contradiction
3642	entailment
3643	entailment
3644	contradiction
3645	neutral
3646	entailment
3647	neutral
3648	entailment
3649	neutral
3650	entailment
3651	contradiction
3652	neutral
3653	contradiction
3654	contradiction
3655	neutral
3656	contradiction
3657	neutral
3658	neutral
3659	contradiction
3660	entailment
3661	entailment
3662	contradiction
3663	entailment
3664	contradiction
3665	contradiction
3666	entailment
3667	entailment
3668	entailment
3669	entailment
3670	contradiction
3671	contradiction
3672	neutral
3673	neutral
3674	entailment
3675	contradiction
3676	neutral
3677	contradiction
3678	contradiction
3679	contradiction
3680	entailment
3681	neutral
3682	contradiction
3683	contradiction
3684	entailment
3685	entailment
3686	contradiction
3687	entailment
3688	neutral
3689	entailment
3690	entailment
3691	neutral
3692	contradiction
3693	entailment
3694	contradiction
3695	contradiction
3696	contradiction
3697	contradiction
3698	contradiction
3699	neutral
3700	entailment
3701	contradiction
3702	neutral
3703	contradiction
3704	entailment
3705	neutral
3706	neutral
3707	neutral
3708	entailment
3709	contradiction
3710	entailment
3711	entailment
3712	contradiction
3713	contradiction
3714	entailment
3715	entailment
3716	entailment
3717	contradiction
3718	neutral
3719	contradiction
3720	entailment
3721	neutral
3722	neutral
3723	neutral
3724	neutral
3725	entailment
3726	entailment
3727	entailment
3728	contradiction
3729	entailment
3730	contradiction
3731	neutral
3732	contradiction
3733	neutral
3734	entailment
3735	neutral
3736	contradiction
3737	entailment
3738	neutral
3739	contradiction
3740	entailment
3741	contradiction
3742	neutral
3743	contradiction
3744	neutral
3745	contradiction
3746	contradiction
3747	entailment
3748	contradiction
3749	neutral
3750	entailment
3751	entailment
3752	neutral
3753	neutral
3754	neutral
3755	neutral
3756	contradiction
3757	contradiction
3758	neutral
3759	contradiction
3760	entailment
3761	entailment
3762	neutral
3763	contradiction
3764	neutral
3765	contradiction
3766	contradiction
3767	neutral
3768	entailment
3769	entailment
3770	contradiction
3771	contradiction
3772	entailment
3773	entailment
3774	neutral
3775	entailment
3776	contradiction
3777	contradiction
3778	neutral
3779	neutral
3780	entailment
3781	contradiction
3782	entailment
3783	entailment
3784	entailment
3785	neutral
3786	neutral
3787	neutral
3788	entailment
3789	contradiction
3790	entailment
3791	neutral
3792	entailment
3793	entailment
3794	entailment
3795	neutral
3796	entailment
3797	neutral
3798	contradiction
3799	entailment
3800	neutral
3801	contradiction
3802	contradiction
3803	entailment
3804	entailment
3805	neutral
3806	contradiction
3807	neutral
3808	neutral
3809	neutral
3810	entailment
3811	neutral
3812	contradiction
3813	neutral
3814	contradiction
3815	contradiction
3816	entailment
3817	entailment
3818	entailment
3819	contradiction
3820	entailment
3821	entailment
3822	neutral
3823	neutral
3824	contradiction
3825	neutral
3826	entailment
3827	entailment
3828	entailment
3829	contradiction
3830	neutral
3831	entailment
3832	contradiction
3833	neutral
3834	contradiction
3835	neutral
3836	entailment
3837	entailment
3838	contradiction
3839	neutral
3840	entailment
3841	entailment
3842	contradiction
3843	neutral
3844	contradiction
3845	contradiction
3846	contradiction
3847	contradiction
3848	contradiction
3849	contradiction
3850	neutral
3851	neutral
3852	contradiction
3853	contradiction
3854	neutral
3855	contradiction
3856	neutral
3857	contradiction
3858	contradiction
3859	contradiction
3860	contradiction
3861	entailment
3862	entailment
3863	contradiction
3864	contradiction
3865	entailment
3866	contradiction
3867	neutral
3868	neutral
3869	contradiction
3870	neutral
3871	contradiction
3872	contradiction
3873	contradiction
3874	neutral
3875	entailment
3876	contradiction
3877	entailment
3878	contradiction
3879	contradiction
3880	neutral
3881	entailment
3882	entailment
3883	neutral
3884	neutral
3885	neutral
3886	neutral
3887	neutral
3888	contradiction
3889	neutral
3890	neutral
3891	neutral
3892	contradiction
3893	entailment
3894	entailment
3895	neutral
3896	contradiction
3897	neutral
3898	neutral
3899	entailment
3900	entailment
3901	entailment
3902	neutral
3903	contradiction
3904	contradiction
3905	entailment
3906	contradiction
3907	entailment
3908	neutral
3909	entailment
3910	neutral
3911	contradiction
3912	contradiction
3913	contradiction
3914	entailment
3915	contradiction
3916	neutral
3917	entailment
3918	entailment
3919	entailment
3920	neutral
3921	contradiction
3922	contradiction
3923	neutral
3924	entailment
3925	contradiction
3926	contradiction
3927	contradiction
3928	neutral
3929	neutral
3930	entailment
3931	contradiction
3932	neutral
3933	entailment
3934	entailment
3935	neutral
3936	contradiction
3937	neutral
3938	contradiction
3939	contradiction
3940	contradiction
3941	neutral
3942	neutral
3943	neutral
